ProgressVariable,EnthalpyTot,MixtureFraction,Temperature,MolarWeightMix,DiffusionCoefficient,Conductivity,ViscosityDyn,Cp,Beta_ProgVar,Beta_Enth_Thermal,Beta_Enth,Beta_MixFrac,ProdRateTot_PV,Heat_Release,FlameletID
-0.0254025240178191,7815.991882990035,0.01545959136777765,308.6506818648382,23.92703240951332,3.634592993885283e-05,0.04179422010294925,1.8903787618222993e-05,1217.1855048230202,-0.04518920741838312,619.7393385077752,3213.2704212310837,0.030602457130109003,0.00012102364574260753,25937.518641125556,8.0
-0.02462475045324254,14295.276511678238,0.014464297382458899,310.00006217188445,24.192991325596477,3.5858751422617455e-05,0.041062029743526976,1.8981710305836583e-05,1204.0236944385554,-0.04274416823339357,645.285231057847,6601.641532167661,0.027753608258113748,2.25752888651486e-12,0.00012273439927344704,5.0
-0.019608935730912432,59553.19607125815,0.010137593647020255,434.43201122465933,25.47630391318704,5.731758981998816e-05,0.047659454067938284,2.4212743242370357e-05,1163.5024929710974,-0.029917438986773865,785.8988379225137,-8510.707853739239,0.013897589241380053,0.02071067490164287,4297895.656688408,1.0
-0.0241098255659589,26547.364279994257,0.013849793832510292,320.5113972159487,24.3594718285077,3.750670582467472e-05,0.04159862833563324,1.946792437529636e-05,1197.4662202624222,-0.04119644217315778,661.4867441551662,11800.909961879834,0.025973885626620122,2.6528324607673634e-08,3.785139629220084,4.0
-0.02386925449285761,38815.20764351502,0.013568279096452411,331.24948359383643,24.436590182328697,3.948036022680742e-05,0.042426215210814154,1.9953214606588912e-05,1195.3232078228361,-0.040481413156771034,669.1922686830026,16904.359697218966,0.02515471982544077,5.579218923339089e-08,31.24714426677445,3.0
-0.005576109814303423,8326.679911329704,0.01280658188805202,1095.0647443632415,25.72059651167397,0.0002478438460562283,0.09457299653703669,4.4617094138123596e-05,1333.111305278029,-0.011910534794117652,1081.5325909442727,-349194.4960844192,0.003712820989157369,82.56591339573123,4510906312.28009,7.0
-0.024457738556212565,26337.969253744275,0.01426413663905037,320.0586898427501,24.246965483300556,3.775967312473049e-05,0.04193460484750053,1.9443013823729382e-05,1202.913042207864,-0.0422409380075556,650.5962013853594,12045.722900673136,0.027174481457294574,3.4470416229222913e-09,0.20340375476460718,4.0
-0.004515304900835022,40870.82385434281,0.013204762757125833,1153.3873673806706,25.680177813408303,0.000270188492236833,0.09889221340321862,4.6184053649738566e-05,1348.936341117464,-0.010674293478791438,1101.0406958976082,-350855.7858550289,0.0032336550669656737,108.95986207160205,5001671253.22254,10.0
0.005421164188916037,18454.424872009942,0.014141231685438885,1588.58206370543,26.4530312730753,0.0004153246153699916,0.11971277081115268,5.714621581031612e-05,1420.3804816578302,0.0037276848566919255,1310.6965087295364,-870913.8157981053,-0.00688024795569702,1.3278077299973758,195164222.75840053,3.0
0.005508316800732793,-15046.775322929394,0.014168110847171579,1574.8792599163955,26.464106984880416,0.00040881724609453197,0.11875502173378605,5.6798186561442124e-05,1418.503639703597,0.0038238875800143523,1310.1284074435684,-884922.9741947377,-0.006920130588220542,1.054905350260228,151942472.30974916,0.0
